UserID,Name,Age,Gender,City,AccountType,AccountBalance,CreditScore,LastTransactionDate,MonthlyIncome,LoanStatus,CustomerSince,NumTransactions,AvgTransactionValue,HasCreditCard,ActiveSubscriptions,DigitalWalletUsage,HasInvestmentAccount
95602,Vincent Sanchez,58,Male,West Jamesside,Current,53699.47,665,2024-09-04,8480.2,No,2000,479,167.95,Yes,4,Low,No
15058,Kenneth Palmer,51,Female,North Brent,Current,87541.01,693,2024-03-06,6638.81,Yes,2021,104,487.74,No,4,High,Yes
42075,Julie Walker,64,Female,East Stephanie,Current,46195.79,321,2024-02-02,5696.88,No,2015,150,338.48,Yes,1,Medium,No
26915,Mary Mitchell,51,Female,West Rebeccaborough,Current,92407.8,301,2024-03-05,1134.31,No,2000,245,965.75,No,1,Medium,No
43985,Barbara Johnston,42,Female,Henryfurt,Fixed Deposit,18092.09,726,2024-06-23,5686.87,No,2021,336,519.13,No,4,Low,Yes
16708,Emily Clark,68,Other,Adamville,Fixed Deposit,2151.27,427,2024-06-15,1524.52,No,2022,177,448.92,Yes,5,Low,No
55514,Veronica Young,42,Male,Allenstad,Fixed Deposit,79631.2,428,2024-04-19,9894.52,No,2008,401,364.21,No,1,High,No
30975,Jessica Hayes,67,Female,Brendabury,Fixed Deposit,45957.01,736,2024-01-19,6398.27,No,2011,369,675.56,No,2,Low,Yes
27815,Anthony Shelton,20,Female,Cookbury,Fixed Deposit,18881.94,813,2024-07-09,8870.93,No,2019,26,167.74,No,3,Low,Yes
30758,Kathy Carter,72,Male,Jacobschester,Fixed Deposit,81148.69,631,2024-08-24,1505.18,No,2021,421,817.04,Yes,4,High,Yes
13229,Brittany Jacobs,56,Female,Bowenstad,Savings,47951.65,658,2024-03-14,1716.08,No,2019,1,632.66,No,3,High,No
42126,Michelle Huff,56,Other,Lake Kayla,Savings,4869.81,381,2024-07-27,5133.93,No,2014,222,311.35,Yes,5,High,No
